Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
683,Friday,S001,Chk Burger,700,,No,No,20570.0,very hot,5.5,1.1
684,Saturday,S001,Chk Burger,700,,No,No,22440.0,cold,5.5,1.1
685,Sunday,S001,Chk Burger,700,,No,No,19380.0,rainy,5.5,1.1
686,Monday,S001,Chk Burger,700,,No,No,15130.0,hot,5.5,1.1
687,Tuesday,S001,Chk Burger,700,,No,No,14450.0,very hot,5.5,1.1
688,Wednesday,S001,Chk Burger,700,,No,No,16150.0,hot,5.5,1.1
689,Thursday,S001,Chk Burger,700,,No,No,16150.0,very hot,5.5,1.1
690,Friday,S001,Chk Burger,700,,No,No,21930.0,hot,5.5,1.1
691,Saturday,S001,Chk Burger,700,,No,No,20740.0,hot,5.5,1.1
692,Sunday,S001,Chk Burger,700,,No,No,20910.0,hot,5.5,1.1
693,Monday,S001,Chk Burger,700,,No,No,15470.0,cold,5.5,1.1
694,Tuesday,S001,Chk Burger,700,,No,No,15300.0,hot,5.5,1.1
695,Wednesday,S001,Chk Burger,700,,No,No,15470.0,very hot,5.5,1.1
696,Thursday,S001,Chk Burger,700,,No,No,17340.0,cold,5.5,1.1
697,Friday,S001,Chk Burger,700,,No,No,20740.0,very hot,5.5,1.1
698,Saturday,S001,Chk Burger,700,,No,No,21760.0,cold,5.5,1.1
699,Sunday,S001,Chk Burger,700,,No,No,18530.0,very hot,5.5,1.1
700,Monday,S001,Chk Burger,700,,No,No,14620.0,very hot,5.5,1.1
701,Tuesday,S001,Chk Burger,700,,No,No,14110.0,very hot,5.5,1.1
702,Wednesday,S001,Chk Burger,700,,No,No,15980.0,hot,5.5,1.1
703,Thursday,S001,Chk Burger,700,,No,No,16660.0,hot,5.5,1.1
704,Friday,S001,Chk Burger,700,,No,No,23630.0,cold,5.5,1.1
705,Saturday,S001,Chk Burger,700,,No,No,21420.0,hot,5.5,1.1
706,Sunday,S001,Chk Burger,700,,No,No,19380.0,very hot,5.5,1.1
707,Monday,S001,Chk Burger,700,,No,No,16320.0,cold,5.5,1.1
708,Tuesday,S001,Chk Burger,700,,No,No,14960.0,very hot,5.5,1.1
709,Wednesday,S001,Chk Burger,700,,No,No,17170.0,cold,5.5,1.1
710,Thursday,S001,Chk Burger,700,,No,No,17510.0,cold,5.5,1.1
711,Friday,S001,Chk Burger,700,,No,No,23120.0,cold,5.5,1.1
712,Saturday,S001,Chk Burger,700,,No,No,19550.0,very hot,5.5,1.1
713,Sunday,S001,Chk Burger,700,,No,No,19380.0,very hot,5.5,1.1
714,Monday,S001,Chk Burger,700,,No,No,14110.0,very hot,5.5,1.1
715,Tuesday,S001,Chk Burger,700,,No,No,14280.0,very hot,5.5,1.1
716,Wednesday,S001,Chk Burger,700,,No,No,16320.0,humid,5.5,1.1
717,Thursday,S001,Chk Burger,700,,No,No,17850.0,cold,5.5,1.1
718,Friday,S001,Chk Burger,700,,No,No,20570.0,very hot,5.5,1.1
719,Saturday,S001,Chk Burger,700,,No,No,20740.0,hot,5.5,1.1
720,Sunday,S001,Chk Burger,700,,No,No,20230.0,hot,5.5,1.1
721,Monday,S001,Chk Burger,700,,No,No,13600.0,very hot,5.5,1.1
722,Tuesday,S001,Chk Burger,700,,No,No,14620.0,very hot,5.5,1.1
723,Wednesday,S001,Chk Burger,700,,No,No,15470.0,hot,5.5,1.1
724,Thursday,S001,Chk Burger,700,,No,No,16660.0,hot,5.5,1.1
725,Friday,S001,Chk Burger,700,,No,No,20060.0,very hot,5.5,1.1
726,Saturday,S001,Chk Burger,700,,No,No,22610.0,cold,5.5,1.1
727,Sunday,S001,Chk Burger,700,,No,No,19890.0,hot,5.5,1.1
728,Monday,S001,Chk Burger,700,,No,No,14790.0,hot,5.5,1.1
729,Tuesday,S001,Chk Burger,700,,No,No,14620.0,rainy,5.5,1.1
730,Wednesday,S001,Chk Burger,700,,No,No,20570.0,hot,5.5,1.1
731,Thursday,S001,Chk Burger,700,,No,No,23290.0,cold,5.5,1.1
732,Friday,S001,Chk Burger,700,,No,No,19380.0,very hot,5.5,1.1
733,Saturday,S001,Chk Burger,700,,No,No,21930.0,hot,5.5,1.1
734,Sunday,S001,Chk Burger,700,,No,No,21420.0,hot,5.5,1.1
735,Monday,S001,Chk Burger,700,,No,No,14790.0,very hot,5.5,1.1
736,Tuesday,S001,Chk Burger,700,,No,No,16150.0,hot,5.5,1.1
737,Wednesday,S001,Chk Burger,700,,No,No,18190.0,cold,5.5,1.1
738,Thursday,S001,Chk Burger,700,,No,No,15810.0,very hot,5.5,1.1
739,Friday,S001,Chk Burger,700,,No,No,20740.0,very hot,5.5,1.1
740,Saturday,S001,Chk Burger,700,,No,No,21930.0,hot,5.5,1.1
741,Sunday,S001,Chk Burger,700,,No,No,20910.0,very cold,5.5,1.1
742,Monday,S001,Chk Burger,700,,No,No,14280.0,very hot,5.5,1.1
743,Tuesday,S001,Chk Burger,700,,No,No,15980.0,hot,5.5,1.1
744,Wednesday,S001,Chk Burger,700,,No,No,18020.0,cold,5.5,1.1
745,Thursday,S001,Chk Burger,700,,No,No,17850.0,humid,5.5,1.1
746,Friday,S001,Chk Burger,700,,No,No,22100.0,humid,3.2,1.3
747,Saturday,S001,Chk Burger,700,,No,No,21080.0,very hot,3.2,1.3
748,Sunday,S001,Chk Burger,700,,No,No,21590.0,hot,3.2,1.3
749,Monday,S001,Chk Burger,700,,No,No,16150.0,cold,3.2,1.3
750,Tuesday,S001,Chk Burger,700,,No,No,15810.0,very hot,3.2,1.3
751,Wednesday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.2,1.3
752,Thursday,S001,Chk Burger,700,,No,No,17850.0,hot,3.2,1.3
753,Friday,S001,Chk Burger,700,,No,No,22780.0,hot,3.2,1.3
754,Saturday,S001,Chk Burger,700,,No,No,20910.0,very hot,3.2,1.3
755,Sunday,S001,Chk Burger,700,,No,No,20060.0,very hot,3.2,1.3
756,Monday,S001,Chk Burger,700,,No,No,15980.0,hot,3.2,1.3
757,Tuesday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.2,1.3
758,Wednesday,S001,Chk Burger,700,,No,No,16490.0,hot,3.2,1.3
759,Thursday,S001,Chk Burger,700,,No,No,16830.0,rainy,3.2,1.3
760,Friday,S001,Chk Burger,700,,No,No,22100.0,very hot,3.2,1.3
761,Saturday,S001,Chk Burger,700,,No,No,22440.0,hot,3.2,1.3
762,Sunday,S001,Chk Burger,700,,No,No,20910.0,hot,3.2,1.3
763,Monday,S001,Chk Burger,700,,No,No,15810.0,rainy,3.2,1.3
764,Tuesday,S001,Chk Burger,700,,No,No,15470.0,very hot,3.2,1.3
765,Wednesday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.2,1.3
766,Thursday,S001,Chk Burger,700,,No,No,16830.0,humid,3.2,1.3
767,Friday,S001,Chk Burger,700,,No,No,21760.0,very hot,3.2,1.3
768,Saturday,S001,Chk Burger,700,,No,No,23460.0,cold,3.2,1.3
769,Sunday,S001,Chk Burger,700,,No,No,21930.0,cold,3.2,1.3
770,Monday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.2,1.3
771,Tuesday,S001,Chk Burger,700,,No,No,15130.0,very hot,3.2,1.3
772,Wednesday,S001,Chk Burger,700,,No,No,16490.0,hot,3.2,1.3
773,Thursday,S001,Chk Burger,700,,No,No,17680.0,very hot,3.2,1.3
774,Friday,S001,Chk Burger,700,,No,No,24140.0,cold,3.2,1.3
775,Saturday,S001,Chk Burger,700,,No,No,21250.0,very hot,3.2,1.3
776,Sunday,S001,Chk Burger,700,,No,No,21760.0,hot,3.2,1.3
777,Monday,S001,Chk Burger,700,,No,No,16320.0,hot,3.2,1.3
778,Tuesday,S001,Chk Burger,700,,No,No,16660.0,cold,3.2,1.3
779,Wednesday,S001,Chk Burger,700,,No,No,15300.0,very hot,3.2,1.3
780,Thursday,S001,Chk Burger,700,,No,No,18360.0,cold,3.2,1.3
781,Friday,S001,Chk Burger,700,,No,No,21250.0,very hot,3.2,1.3
782,Saturday,S001,Chk Burger,700,,No,No,21250.0,very hot,3.2,1.3
783,Sunday,S001,Chk Burger,700,,No,No,20910.0,very hot,3.2,1.3
784,Monday,S001,Chk Burger,700,,No,No,15810.0,hot,3.2,1.3
785,Tuesday,S001,Chk Burger,700,,No,No,17000.0,cold,3.2,1.3
786,Wednesday,S001,Chk Burger,700,,No,No,15810.0,very hot,3.2,1.3
787,Thursday,S001,Chk Burger,700,,No,No,18190.0,hot,3.2,1.3
788,Friday,S001,Chk Burger,700,,No,No,23800.0,cold,3.2,1.3
789,Saturday,S001,Chk Burger,700,,No,No,21080.0,very hot,3.2,1.3
790,Sunday,S001,Chk Burger,700,,No,No,21080.0,hot,3.2,1.3
791,Monday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.2,1.3
792,Tuesday,S001,Chk Burger,700,,No,No,17170.0,cold,3.2,1.3
793,Wednesday,S001,Chk Burger,700,,No,No,16660.0,very hot,3.2,1.3
794,Thursday,S001,Chk Burger,700,,No,No,17340.0,very hot,3.2,1.3
795,Friday,S001,Chk Burger,700,,No,No,23800.0,cold,3.2,1.3
796,Saturday,S001,Chk Burger,700,,No,No,21760.0,hot,3.2,1.3
797,Sunday,S001,Chk Burger,700,,No,No,22950.0,cold,3.2,1.3
798,Monday,S001,Chk Burger,700,,No,No,15980.0,hot,3.2,1.3
799,Tuesday,S001,Chk Burger,700,,No,No,16150.0,hot,3.2,1.3
800,Wednesday,S001,Chk Burger,700,,No,No,16830.0,hot,3.2,1.3
801,Thursday,S001,Chk Burger,700,,No,No,16490.0,rainy,3.2,1.3
802,Friday,S001,Chk Burger,700,,No,No,21760.0,very hot,3.2,1.3
803,Saturday,S001,Chk Burger,700,,No,No,23120.0,cold,3.2,1.3
804,Sunday,S001,Chk Burger,700,,No,No,21590.0,hot,3.2,1.3
805,Monday,S001,Chk Burger,700,,No,No,14960.0,very hot,3.2,1.3
806,Tuesday,S001,Chk Burger,700,,No,No,15810.0,hot,3.2,1.3
807,Wednesday,S001,Chk Burger,700,,No,No,15980.0,very hot,3.2,1.3
808,Thursday,S001,Chk Burger,700,,No,No,18190.0,hot,3.2,1.3
809,Friday,S001,Chk Burger,700,,No,No,24480.0,cold,3.2,1.3
810,Saturday,S001,Chk Burger,700,,No,No,20910.0,very hot,3.2,1.3
811,Sunday,S001,Chk Burger,700,,No,No,21080.0,rainy,3.2,1.3
812,Monday,S001,Chk Burger,700,,No,No,15470.0,very hot,3.2,1.3
813,Tuesday,S001,Chk Burger,700,,No,No,15980.0,hot,3.2,1.3
814,Wednesday,S001,Chk Burger,700,,No,No,15470.0,rainy,3.2,1.3
815,Thursday,S001,Chk Burger,700,,No,No,18360.0,cold,3.2,1.3
816,Friday,S001,Chk Burger,700,,No,No,24140.0,cold,3.2,1.3
817,Saturday,S001,Chk Burger,700,,No,No,21080.0,very hot,3.2,1.3
818,Sunday,S001,Chk Burger,700,,No,No,23120.0,cold,3.2,1.3
819,Monday,S001,Chk Burger,700,,No,No,14790.0,very hot,3.2,1.3
820,Tuesday,S001,Chk Burger,700,,No,No,12410.0,very hot,3.2,1.3
821,Wednesday,S001,Chk Burger,700,,No,No,13430.0,hot,3.2,1.3
822,Thursday,S001,Chk Burger,700,,No,No,13770.0,hot,3.2,1.3
823,Friday,S001,Chk Burger,700,,No,No,18020.0,very hot,3.2,1.3
824,Saturday,S001,Chk Burger,700,,No,No,17510.0,very hot,3.2,1.3
825,Sunday,S001,Chk Burger,700,,No,No,17000.0,very hot,3.2,1.3
826,Monday,S001,Chk Burger,700,,No,No,13260.0,cold,3.2,1.3
827,Tuesday,S001,Chk Burger,700,,No,No,13260.0,hot,3.2,1.3
828,Wednesday,S001,Chk Burger,700,,No,No,14450.0,cold,3.2,1.3
829,Thursday,S001,Chk Burger,700,,No,No,13940.0,very hot,3.2,1.3
830,Friday,S001,Chk Burger,700,,No,No,18530.0,hot,3.2,1.3
831,Saturday,S001,Chk Burger,700,,No,No,18360.0,hot,3.2,1.3
832,Sunday,S001,Chk Burger,700,,No,No,19040.0,cold,3.2,1.3
833,Monday,S001,Chk Burger,700,,No,No,13260.0,hot,3.2,1.3
834,Tuesday,S001,Chk Burger,700,,No,No,13090.0,hot,3.2,1.3
835,Wednesday,S001,Chk Burger,700,,No,No,13430.0,hot,3.2,1.3
836,Thursday,S001,Chk Burger,700,,No,No,15980.0,cold,2.8,1.44
837,Friday,S001,Chk Burger,700,,No,No,19550.0,cold,2.8,1.44
838,Saturday,S001,Chk Burger,700,,No,No,17340.0,very hot,2.8,1.44
839,Sunday,S001,Chk Burger,700,,No,No,17850.0,hot,2.8,1.44
840,Monday,S001,Chk Burger,700,,No,No,12410.0,very hot,2.8,1.44
841,Tuesday,S001,Chk Burger,700,,No,No,12920.0,hot,2.8,1.44
842,Wednesday,S001,Chk Burger,700,,No,No,13260.0,very hot,2.8,1.44
843,Thursday,S001,Chk Burger,700,,No,No,14280.0,hot,2.8,1.44
844,Friday,S001,Chk Burger,700,,No,No,19720.0,cold,2.8,1.44
845,Saturday,S001,Chk Burger,700,,No,No,17000.0,very hot,2.8,1.44
846,Sunday,S001,Chk Burger,700,,No,No,17340.0,hot,2.8,1.44
847,Monday,S001,Chk Burger,700,,No,No,13940.0,cold,2.8,1.44
848,Tuesday,S001,Chk Burger,700,,No,No,13940.0,cold,2.8,1.44
849,Wednesday,S001,Chk Burger,700,,No,No,13430.0,humid,2.8,1.44
850,Thursday,S001,Chk Burger,700,,No,No,14450.0,very cold,2.8,1.44
851,Friday,S001,Chk Burger,700,,No,No,18190.0,hot,2.8,1.44
852,Saturday,S001,Chk Burger,700,,No,No,18870.0,cold,2.8,1.44
853,Sunday,S001,Chk Burger,700,,No,No,19040.0,cold,2.8,1.44
854,Monday,S001,Chk Burger,700,,No,No,12750.0,humid,2.8,1.44
855,Tuesday,S001,Chk Burger,700,,No,No,12580.0,very hot,2.8,1.44
856,Wednesday,S001,Chk Burger,700,,No,No,13600.0,hot,2.8,1.44
857,Thursday,S001,Chk Burger,700,,No,No,14110.0,very hot,2.8,1.44
858,Friday,S001,Chk Burger,700,,No,No,17340.0,very hot,2.8,1.44
859,Saturday,S001,Chk Burger,700,,No,No,17510.0,very hot,2.8,1.44
860,Sunday,S001,Chk Burger,700,,No,No,18700.0,cold,2.8,1.44
861,Monday,S001,Chk Burger,700,,No,No,12580.0,very hot,2.8,1.44
862,Tuesday,S001,Chk Burger,700,,No,No,12750.0,hot,2.8,1.44
863,Wednesday,S001,Chk Burger,700,,No,No,13260.0,very hot,2.8,1.44
864,Thursday,S001,Chk Burger,700,,No,No,14280.0,very hot,2.8,1.44
865,Friday,S001,Chk Burger,700,,No,No,19550.0,cold,2.8,1.44
866,Saturday,S001,Chk Burger,700,,No,No,17340.0,very hot,2.8,1.44
867,Sunday,S001,Chk Burger,700,,No,No,16660.0,very hot,2.8,1.44
868,Monday,S001,Chk Burger,700,,No,No,12580.0,very cold,2.8,1.44
869,Tuesday,S001,Chk Burger,700,,No,No,12580.0,very hot,2.8,1.44
870,Wednesday,S001,Chk Burger,700,,No,No,12750.0,very hot,2.8,1.44
871,Thursday,S001,Chk Burger,700,,No,No,13600.0,rainy,2.8,1.44
872,Friday,S001,Chk Burger,700,,No,No,17340.0,very hot,2.8,1.44
873,Saturday,S001,Chk Burger,700,,No,No,17680.0,humid,2.8,1.44
874,Sunday,S001,Chk Burger,700,,No,No,18700.0,cold,2.8,1.44
875,Monday,S001,Chk Burger,700,,No,No,12580.0,very hot,2.8,1.44
876,Tuesday,S001,Chk Burger,700,,No,No,12920.0,very hot,2.8,1.44
877,Wednesday,S001,Chk Burger,700,,No,No,14790.0,cold,2.8,1.44
878,Thursday,S001,Chk Burger,700,,No,No,12920.0,very hot,2.8,1.44
879,Friday,S001,Chk Burger,700,,No,No,19210.0,cold,2.8,1.44
880,Saturday,S001,Chk Burger,700,,No,No,17340.0,very hot,2.8,1.44
881,Sunday,S001,Chk Burger,700,,No,No,18020.0,hot,2.8,1.44
882,Monday,S001,Chk Burger,700,,No,No,16660.0,cold,2.8,1.44
883,Tuesday,S001,Chk Burger,700,,No,No,14960.0,very hot,2.8,1.44
884,Wednesday,S001,Chk Burger,700,,No,No,15980.0,very hot,2.8,1.44
885,Thursday,S001,Chk Burger,700,,No,No,18020.0,humid,2.8,1.44
886,Friday,S001,Chk Burger,700,,No,No,23120.0,hot,2.8,1.44
887,Saturday,S001,Chk Burger,700,,No,No,20400.0,very hot,2.8,1.44
888,Sunday,S001,Chk Burger,700,,No,No,21420.0,hot,2.8,1.44
889,Monday,S001,Chk Burger,700,,No,No,15640.0,hot,2.8,1.44
890,Tuesday,S001,Chk Burger,700,,No,No,15300.0,very hot,2.8,1.44
891,Wednesday,S001,Chk Burger,700,,No,No,17680.0,cold,2.8,1.44
892,Thursday,S001,Chk Burger,700,,No,No,17340.0,humid,2.8,1.44
893,Friday,S001,Chk Burger,700,,No,No,21760.0,very hot,2.8,1.44
894,Saturday,S001,Chk Burger,700,,No,No,22100.0,hot,2.8,1.44
895,Sunday,S001,Chk Burger,700,,No,No,22610.0,cold,2.8,1.44
896,Monday,S001,Chk Burger,700,,No,No,15130.0,rainy,2.8,1.44
897,Tuesday,S001,Chk Burger,700,,No,No,15810.0,hot,2.8,1.44
898,Wednesday,S001,Chk Burger,700,,No,No,16660.0,hot,2.8,1.44
899,Thursday,S001,Chk Burger,700,,No,No,18020.0,hot,2.8,1.44
900,Friday,S001,Chk Burger,700,,No,No,23970.0,cold,2.8,1.44
901,Saturday,S001,Chk Burger,700,,No,No,22610.0,hot,2.8,1.44
902,Sunday,S001,Chk Burger,700,,No,No,21930.0,hot,2.8,1.44
903,Monday,S001,Chk Burger,700,,No,No,16490.0,cold,2.8,1.44
904,Tuesday,S001,Chk Burger,700,,No,No,16320.0,hot,2.8,1.44
905,Wednesday,S001,Chk Burger,700,,No,No,16660.0,hot,2.8,1.44
906,Thursday,S001,Chk Burger,700,,No,No,17680.0,hot,2.8,1.44
907,Friday,S001,Chk Burger,700,,No,No,23120.0,hot,2.8,1.44
908,Saturday,S001,Chk Burger,700,,No,No,21250.0,very hot,2.8,1.44
909,Sunday,S001,Chk Burger,700,,No,No,21590.0,hot,2.8,1.44
910,Monday,S001,Chk Burger,700,,No,No,17680.0,cold,2.8,1.44
911,Tuesday,S001,Chk Burger,700,,No,No,16490.0,very hot,2.8,1.44
912,Wednesday,S001,Chk Burger,700,,No,No,18870.0,cold,2.8,1.44
913,Thursday,S001,Chk Burger,700,,No,No,19040.0,cold,2.8,1.44
914,Friday,S001,Chk Burger,700,,No,No,23460.0,very hot,2.8,1.44
915,Saturday,S001,Chk Burger,700,,No,No,22440.0,very hot,2.8,1.44
916,Sunday,S001,Chk Burger,700,,No,No,24310.0,cold,2.8,1.44
917,Monday,S001,Chk Burger,700,,No,No,17170.0,hot,2.8,1.44
918,Tuesday,S001,Chk Burger,700,,No,No,15810.0,very hot,2.8,1.44
919,Wednesday,S001,Chk Burger,700,,No,No,17850.0,hot,2.8,1.44
920,Thursday,S001,Chk Burger,700,,No,No,17170.0,very hot,2.8,1.44
921,Friday,S001,Chk Burger,700,,No,No,22440.0,rainy,2.8,1.44
922,Saturday,S001,Chk Burger,700,,No,No,22610.0,very hot,2.8,1.44
923,Sunday,S001,Chk Burger,700,,No,No,23120.0,hot,2.8,1.44
924,Monday,S001,Chk Burger,700,,No,No,17510.0,hot,2.8,1.44
925,Tuesday,S001,Chk Burger,700,,No,No,16660.0,very hot,2.8,1.44
926,Wednesday,S001,Chk Burger,700,,No,No,18190.0,hot,2.8,1.44
927,Thursday,S001,Chk Burger,700,,No,No,19890.0,cold,2.8,1.44
928,Friday,S001,Chk Burger,700,,No,No,23800.0,humid,2.8,1.44
929,Saturday,S001,Chk Burger,700,,No,No,21930.0,rainy,3.1,1.4
930,Sunday,S001,Chk Burger,700,,No,No,21420.0,very hot,3.1,1.4
931,Monday,S001,Chk Burger,700,,No,No,15810.0,very hot,3.1,1.4
932,Tuesday,S001,Chk Burger,700,,No,No,17510.0,cold,3.1,1.4
933,Wednesday,S001,Chk Burger,700,,No,No,18870.0,cold,3.1,1.4
934,Thursday,S001,Chk Burger,700,,No,No,18190.0,very hot,3.1,1.4
935,Friday,S001,Chk Burger,700,,No,No,23120.0,very hot,3.1,1.4
936,Saturday,S001,Chk Burger,700,,No,No,21760.0,very hot,3.1,1.4
937,Sunday,S001,Chk Burger,700,,No,No,21760.0,very hot,3.1,1.4
938,Monday,S001,Chk Burger,700,,No,No,17510.0,hot,3.1,1.4
939,Tuesday,S001,Chk Burger,700,,No,No,17000.0,humid,3.1,1.4
940,Wednesday,S001,Chk Burger,700,,No,No,18700.0,cold,3.1,1.4
941,Thursday,S001,Chk Burger,700,,No,No,17340.0,rainy,3.1,1.4
942,Friday,S001,Chk Burger,700,,No,No,24990.0,cold,3.1,1.4
943,Saturday,S001,Chk Burger,700,Disc,No,No,24633.0,cold,3.1,1.4
944,Sunday,S001,Chk Burger,700,Disc,No,No,22338.0,hot,3.1,1.4
945,Monday,S001,Chk Burger,700,Disc,No,No,15912.0,very hot,3.1,1.4
946,Tuesday,S001,Chk Burger,700,Disc,No,No,15912.0,very hot,3.1,1.4
947,Wednesday,S001,Chk Burger,700,Disc,No,No,16983.0,very hot,3.1,1.4
948,Thursday,S001,Chk Burger,700,Disc,No,No,17442.0,very hot,3.1,1.4
949,Friday,S001,Chk Burger,700,Disc,No,No,23562.0,hot,3.1,1.4
950,Saturday,S001,Chk Burger,700,Disc,No,No,24939.0,cold,3.1,1.4
951,Sunday,S001,Chk Burger,700,Disc,No,No,21726.0,very hot,3.1,1.4
952,Monday,S001,Chk Burger,700,Disc,No,No,15147.0,very hot,3.1,1.4
953,Tuesday,S001,Chk Burger,700,Disc,No,No,18666.0,cold,3.1,1.4
954,Wednesday,S001,Chk Burger,700,Disc,No,No,17595.0,humid,3.1,1.4
955,Thursday,S001,Chk Burger,700,Disc,No,No,18360.0,hot,3.1,1.4
956,Friday,S001,Chk Burger,700,Disc,No,No,23868.0,hot,3.1,1.4
957,Saturday,S001,Chk Burger,700,Disc,No,No,22797.0,humid,3.1,1.4
958,Sunday,S001,Chk Burger,700,Disc,No,No,21420.0,very hot,3.1,1.4
959,Monday,S001,Chk Burger,700,,No,No,16320.0,very hot,3.1,1.4
960,Tuesday,S001,Chk Burger,700,,No,No,16490.0,very hot,3.1,1.4
961,Wednesday,S001,Chk Burger,700,,No,No,17340.0,very hot,3.1,1.4
962,Thursday,S001,Chk Burger,700,,No,No,19380.0,cold,3.1,1.4
963,Friday,S001,Chk Burger,700,,No,No,23120.0,very hot,3.1,1.4
964,Saturday,S001,Chk Burger,700,,No,No,24480.0,cold,3.1,1.4
965,Sunday,S001,Chk Burger,700,,No,No,21250.0,very hot,3.1,1.4
966,Monday,S001,Chk Burger,700,,No,No,16490.0,very hot,3.1,1.4
967,Tuesday,S001,Chk Burger,700,,No,No,18190.0,cold,3.1,1.4
968,Wednesday,S001,Chk Burger,700,,No,No,18020.0,hot,3.1,1.4
969,Thursday,S001,Chk Burger,700,,No,No,19210.0,cold,3.1,1.4
970,Friday,S001,Chk Burger,700,,No,No,24310.0,hot,3.1,1.4
971,Saturday,S001,Chk Burger,700,,No,No,21080.0,very hot,3.1,1.4
972,Sunday,S001,Chk Burger,700,,No,No,21760.0,hot,3.1,1.4
973,Monday,S001,Chk Burger,700,,No,No,15300.0,very hot,3.1,1.4
974,Tuesday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.1,1.4
975,Wednesday,S001,Chk Burger,700,,No,No,17340.0,hot,3.1,1.4
976,Thursday,S001,Chk Burger,700,,No,No,18020.0,hot,3.1,1.4
977,Friday,S001,Chk Burger,700,,No,No,21930.0,humid,3.1,1.4
978,Saturday,S001,Chk Burger,700,,No,No,22270.0,hot,3.1,1.4
979,Sunday,S001,Chk Burger,700,,No,No,23290.0,cold,3.1,1.4
980,Monday,S001,Chk Burger,700,,No,No,16660.0,cold,3.1,1.4
981,Tuesday,S001,Chk Burger,700,,No,No,16150.0,hot,3.1,1.4
982,Wednesday,S001,Chk Burger,700,,No,No,16830.0,very hot,3.1,1.4
983,Thursday,S001,Chk Burger,700,,No,No,17680.0,cold,3.1,1.4
984,Friday,S001,Chk Burger,700,,No,No,22610.0,hot,3.1,1.4
985,Saturday,S001,Chk Burger,700,,No,No,22100.0,hot,3.1,1.4
986,Sunday,S001,Chk Burger,700,,No,No,21250.0,hot,3.1,1.4
987,Monday,S001,Chk Burger,700,,No,No,17000.0,cold,3.1,1.4
988,Tuesday,S001,Chk Burger,700,,No,No,15810.0,humid,3.1,1.4
989,Wednesday,S001,Chk Burger,700,,No,No,16830.0,hot,3.1,1.4
990,Thursday,S001,Chk Burger,700,,No,No,16660.0,very hot,3.1,1.4
991,Friday,S001,Chk Burger,700,,No,No,21250.0,very hot,3.1,1.4
992,Saturday,S001,Chk Burger,700,,No,No,20740.0,rainy,3.1,1.4
993,Sunday,S001,Chk Burger,700,,No,No,22440.0,cold,3.1,1.4
994,Monday,S001,Chk Burger,700,,No,No,15130.0,very hot,3.1,1.4
995,Tuesday,S001,Chk Burger,700,,No,No,15640.0,very hot,3.1,1.4
996,Wednesday,S001,Chk Burger,700,,No,No,17340.0,hot,3.1,1.4
997,Thursday,S001,Chk Burger,700,,No,No,18870.0,cold,3.1,1.4
998,Friday,S001,Chk Burger,700,,No,No,21930.0,very hot,3.1,1.4
999,Saturday,S001,Chk Burger,700,,No,No,20400.0,very hot,3.1,1.4
1000,Sunday,S001,Chk Burger,700,,No,No,22440.0,cold,,1.4
1001,Monday,S001,Chk Burger,700,,No,No,17170.0,cold,3.1,1.4
1002,Tuesday,S001,Chk Burger,700,,No,No,15300.0,very hot,3.1,1.4
1003,Wednesday,S001,Chk Burger,700,,No,No,15980.0,very hot,3.1,1.4
1004,Thursday,S001,Chk Burger,700,,No,No,16150.0,very hot,3.1,1.4
1005,Friday,S001,Chk Burger,700,,No,No,22780.0,hot,3.1,1.4
1006,Saturday,S001,Chk Burger,700,,No,No,21930.0,hot,3.1,1.4
1007,Sunday,S001,Chk Burger,700,,No,No,21420.0,hot,3.1,1.4
1008,Monday,S001,Chk Burger,700,,No,No,15470.0,very hot,3.1,1.4
1009,Tuesday,S001,Chk Burger,700,,No,No,16150.0,hot,3.1,1.4
1010,Wednesday,S001,Chk Burger,700,,No,No,16150.0,very hot,3.1,1.4
1011,Thursday,S001,Chk Burger,700,,No,No,17170.0,hot,3.1,1.4
1012,Friday,S001,Chk Burger,700,,No,No,23120.0,hot,3.1,1.4
1013,Saturday,S001,Chk Burger,700,,No,No,22270.0,hot,3.1,1.4
1014,Sunday,S001,Chk Burger,700,,No,No,20570.0,very hot,3.1,1.4
1015,Monday,S001,Chk Burger,700,,No,No,15810.0,very hot,3.1,1.4
1016,Tuesday,S001,Chk Burger,700,,No,No,15300.0,very hot,3.1,1.4
1017,Wednesday,S001,Chk Burger,700,,No,No,16320.0,rainy,3.1,1.4
1018,Thursday,S001,Chk Burger,700,,No,No,15810.0,very hot,3.1,1.4
1019,Friday,S001,Chk Burger,700,,No,No,22780.0,hot,3.1,1.4
1020,Saturday,S001,Chk Burger,700,,No,No,22270.0,hot,3.1,1.4
1021,Sunday,S001,Chk Burger,700,,No,No,21250.0,humid,3.4,1.3
1022,Monday,S001,Chk Burger,700,,No,No,16320.0,cold,3.4,1.3
1023,Tuesday,S001,Chk Burger,700,,No,No,15810.0,hot,3.4,1.3
1024,Wednesday,S001,Chk Burger,700,,No,No,17340.0,cold,3.4,1.3
